time_step,x=0.0000,x=0.0092,x=0.0183,x=0.0275,x=0.0367,x=0.0459,x=0.0550,x=0.0642,x=0.0734,x=0.0826,x=0.0917,x=0.1009,x=0.1101,x=0.1193,x=0.1284,x=0.1376,x=0.1468,x=0.1560,x=0.1651,x=0.1743,x=0.1835,x=0.1927,x=0.2018,x=0.2110,x=0.2202,x=0.2294,x=0.2385,x=0.2477,x=0.2569,x=0.2661,x=0.2752,x=0.2844,x=0.2936,x=0.3028,x=0.3119,x=0.3211,x=0.3303,x=0.3394,x=0.3486,x=0.3578,x=0.3670,x=0.3761,x=0.3853,x=0.3945,x=0.4037,x=0.4128,x=0.4220,x=0.4312,x=0.4404,x=0.4495,x=0.4587,x=0.4679,x=0.4771,x=0.4862,x=0.4954,x=0.5046,x=0.5138,x=0.5229,x=0.5321,x=0.5413,x=0.5505,x=0.5596,x=0.5688,x=0.5780,x=0.5872,x=0.5963,x=0.6055,x=0.6147,x=0.6239,x=0.6330,x=0.6422,x=0.6514,x=0.6606,x=0.6697,x=0.6789,x=0.6881,x=0.6972,x=0.7064,x=0.7156,x=0.7248,x=0.7339,x=0.7431,x=0.7523,x=0.7615,x=0.7706,x=0.7798,x=0.7890,x=0.7982,x=0.8073,x=0.8165,x=0.8257,x=0.8349,x=0.8440,x=0.8532,x=0.8624,x=0.8716,x=0.8807,x=0.8899,x=0.8991,x=0.9083,x=0.9174,x=0.9266,x=0.9358,x=0.9450,x=0.9541,x=0.9633,x=0.9725,x=0.9817,x=0.9908,x=1.0000
904,1.3887943864964021e-11,3.99059431368298e-09,1.0041263947980588e-08,2.401338034722502e-08,5.643473497954751e-08,1.3042673569687653e-07,2.9642693557959575e-07,6.625202460792653e-07,1.4561648995152455e-06,3.147395079675509e-06,6.689913254221244e-06,1.3983539867424792e-05,2.8743485220238723e-05,5.8101109144350416e-05,0.00011549066913265611,0.00022574469832638787,0.0004338902628517484,0.0008199831173916931,0.0015234994997121458,0.002782316929943344,0.004992925869559096,0.00879944214736573,0.01521724953951336,0.02578842874160096,0.042742897492070164,0.06909156883643112,0.10850359950756307,0.16475245460390758,0.2405642452914542,0.3360282455806802,0.4473203593856682,0.5668283827278408,0.6851176369839196,0.7937715611535693,0.8874480404576955,0.964288040149263,1.0250679005401617,1.0719805146668735,1.1076531926127833,1.1345723133964414,1.1548377817008983,1.1701136927552982,1.181670572318857,1.190457716116756,1.1971760422548086,1.2023401529271394,1.2063271752059457,1.2094135792966774,1.211802257057554,1.213642147988504,1.2150423311106269,1.2160820655241749,1.2168178739455848,1.2172884514525726,1.2175179418706619,1.2175179418706619,1.2172884514525726,1.2168178739455848,1.2160820655241749,1.2150423311106266,1.213642147988504,1.211802257057554,1.2094135792966774,1.2063271752059457,1.2023401529271394,1.1971760422548083,1.1904577161167558,1.181670572318857,1.1701136927552982,1.1548377817008983,1.1345723133964414,1.107653192612783,1.0719805146668733,1.0250679005401617,0.9642880401492625,0.8874480404576947,0.7937715611535685,0.6851176369839195,0.5668283827278403,0.44732035938566655,0.3360282455806797,0.24056424529145395,0.1647524546039072,0.1085035995075625,0.06909156883643085,0.042742897492070143,0.02578842874160091,0.015217249539513238,0.008799442147365714,0.004992925869559094,0.0027823169299433324,0.001523499499712138,0.0008199831173916868,0.000433890262851748,0.00022574469832638722,0.0001154906691326555,5.8101109144350037e-05,2.8743485220238696e-05,1.3983539867424775e-05,6.689913254221183e-06,3.1473950796755e-06,1.4561648995152446e-06,6.625202460792633e-07,2.964269355795941e-07,1.304267356968761e-07,5.643473497954738e-08,2.4013380347224977e-08,1.004126394798053e-08,3.990594313682956e-09,1.3887943864964021e-11
905,1.3887943864964021e-11,4.011604240230884e-09,1.0094508743535779e-08,2.414064432124725e-08,5.6733572139991716e-08,1.3111681039930835e-07,2.9799403606889534e-07,6.660199902314889e-07,1.463851136370581e-06,3.163995855572842e-06,6.725172983020322e-06,1.4057188320780873e-05,2.889476441268847e-05,5.84066856964707e-05,0.00011609765129991235,0.00022693027190696775,0.00043616716737074053,0.0008242821097424034,0.0015314774822062158,0.0027968632117266086,0.005018966787580693,0.008845165420496178,0.015295854305851203,0.025920386925199317,0.0429583606011011,0.06943180830941746,0.1090192077158967,0.1654950769209451,0.2415697255491585,0.3372945867211562,0.4487924445469881,0.568403840066379,0.6866758324728046,0.7952092966615828,0.8887016443658698,0.9653351683229565,1.0259163321221096,1.0726542138169317,1.1081815549327922,1.1349838632270541,1.1551573340729357,1.1703615900553,1.1818629381061734,1.1906070954347865,1.1972921093945306,1.2024303505925293,1.2063972426556615,1.209467969224341,1.211844456803007,1.2136749242843292,1.215067916194538,1.216102299504356,1.216834315266513,1.2173024647229411,1.2175307703249254,1.2175307703249254,1.2173024647229411,1.216834315266513,1.216102299504356,1.2150679161945377,1.2136749242843292,1.211844456803007,1.209467969224341,1.2063972426556615,1.2024303505925293,1.1972921093945303,1.1906070954347863,1.1818629381061734,1.1703615900553,1.1551573340729357,1.1349838632270541,1.108181554932792,1.0726542138169315,1.0259163321221096,0.9653351683229561,0.888701644365869,0.795209296661582,0.6866758324728045,0.5684038400663786,0.4487924445469864,0.3372945867211557,0.24156972554915826,0.1654950769209447,0.10901920771589613,0.06943180830941718,0.04295836060110108,0.025920386925199268,0.015295854305851082,0.008845165420496163,0.0050189667875806905,0.002796863211726597,0.001531477482206208,0.0008242821097423971,0.00043616716737074015,0.0002269302719069671,0.00011609765129991173,5.8406685696470323e-05,2.8894764412688443e-05,1.4057188320780856e-05,6.725172983020261e-06,3.163995855572833e-06,1.46385113637058e-06,6.660199902314868e-07,2.979940360688937e-07,1.3111681039930792e-07,5.673357213999158e-08,2.4140644321247208e-08,1.0094508743535721e-08,4.01160424023086e-09,1.3887943864964021e-11
906,1.3887943864964021e-11,4.032724824006497e-09,1.0148035844049622e-08,2.4268582726458713e-08,5.703399165884908e-08,1.318105360742987e-07,2.995694209331637e-07,6.695382210157327e-07,1.4715779429243927e-06,3.18068418837864e-06,6.76061854434943e-06,1.4131224649683637e-05,2.9046839757935853e-05,5.8713869274496174e-05,0.00011670782318063675,0.00022812207058553878,0.0004384560156354258,0.0008286036246696803,0.00153949718773121,0.002811485363076603,0.005045142948381305,0.008891124505926294,0.015374859850931457,0.02605300542419515,0.04317486959652416,0.06977362082089751,0.10953702289367542,0.1662405162419949,0.24257836290007467,0.3385638662956759,0.450266544447408,0.5699798488378633,0.6882330069100685,0.7966447655875237,0.8899522780776834,0.9663791352913265,1.026761766627074,1.0733252660800359,1.1087076820462145,1.1353935782934255,1.155475406978657,1.1706083075301474,1.1820543694890133,1.1907557379979232,1.1974075974476148,1.2025200942793706,1.2064669550726972,1.2095220821366832,1.2118864407721694,1.2137075324876845,1.2150933697754986,1.2161224293212076,1.2168506718595715,1.2173164057332866,1.217543532610274,1.217543532610274,1.2173164057332866,1.2168506718595715,1.2161224293212076,1.2150933697754984,1.2137075324876845,1.2118864407721694,1.2095220821366832,1.2064669550726972,1.2025200942793706,1.1974075974476146,1.190755737997923,1.1820543694890133,1.1706083075301474,1.155475406978657,1.1353935782934255,1.1087076820462143,1.0733252660800356,1.026761766627074,0.966379135291326,0.8899522780776825,0.796644765587523,0.6882330069100684,0.5699798488378629,0.4502665444474063,0.3385638662956754,0.24257836290007442,0.1662405162419945,0.10953702289367485,0.06977362082089723,0.04317486959652414,0.0260530054241951,0.015374859850931335,0.008891124505926279,0.005045142948381302,0.002811485363076591,0.001539497187731202,0.0008286036246696739,0.0004384560156354254,0.00022812207058553813,0.00011670782318063612,5.871386927449579e-05,2.9046839757935826e-05,1.413122464968362e-05,6.7606185443493685e-06,3.180684188378631e-06,1.4715779429243917e-06,6.695382210157307e-07,2.9956942093316205e-07,1.318105360742983e-07,5.703399165884895e-08,2.426858272645867e-08,1.0148035844049564e-08,4.032724824006473e-09,1.3887943864964021e-11
907,1.3887943864964021e-11,4.053956648092751e-09,1.0201846746159573e-08,2.4397199136818996e-08,5.7336001914446395e-08,1.3250793203726154e-07,3.0115313396556367e-07,6.730750360800204e-07,1.4793455333050008e-06,3.1974605398740757e-06,6.796250917577541e-06,1.4205650896803277e-05,2.9199715445656826e-05,5.902266832871261e-05,0.0001173212015331793,0.00022932012703494155,0.0004407568702504106,0.0008329477800033117,0.0015475588339200369,0.002826183777828286,0.005071455048337642,0.008937320601382241,0.015454268163819444,0.026186287389982722,0.04339242914895125,0.070117012633564,0.11005705217575844,0.166988778475229,0.24359015853406804,0.3398360773449905,0.45174264330580477,0.5715563880887813,0.6897891403558154,0.7980779540142017,0.891199935366466,0.9674199413604863,1.0276042085857147,1.0739936780399433,1.1092315810632418,1.1358014653524597,1.1557920064099974,1.170853850278847,1.1822448706953599,1.1909036472524812,1.1975225091900974,1.202609386204264,1.2065363142147676,1.2095759194197313,1.2119282100533935,1.2137399734516041,1.2151186925239121,1.2161424555075153,1.2168669441591184,1.2173302748545671,1.2175562290666184,1.2175562290666184,1.2173302748545671,1.2168669441591184,1.2161424555075153,1.215118692523912,1.2137399734516041,1.2119282100533935,1.2095759194197313,1.2065363142147676,1.202609386204264,1.1975225091900972,1.190903647252481,1.1822448706953599,1.170853850278847,1.1557920064099974,1.1358014653524597,1.1092315810632416,1.073993678039943,1.0276042085857147,0.9674199413604858,0.8911999353664651,0.7980779540142009,0.6897891403558153,0.5715563880887808,0.4517426433058031,0.33983607734499,0.2435901585340678,0.1669887784752286,0.11005705217575787,0.07011701263356372,0.04339242914895123,0.026186287389982674,0.015454268163819323,0.008937320601382226,0.005071455048337639,0.0028261837778282744,0.0015475588339200286,0.0008329477800033052,0.00044075687025041025,0.0002293201270349409,0.00011732120153317867,5.9022668328712215e-05,2.91997154456568e-05,1.420565089680326e-05,6.796250917577479e-06,3.197460539874067e-06,1.4793455333049995e-06,6.730750360800184e-07,3.0115313396556203e-07,1.3250793203726111e-07,5.7336001914446256e-08,2.4397199136818953e-08,1.0201846746159515e-08,4.053956648092727e-09,1.3887943864964021e-11
908,1.3887943864964021e-11,4.075300298646274e-09,1.0255942954436787e-08,2.4526497145226006e-08,5.7639611329470475e-08,1.3320901770579464e-07,3.0274521919075034e-07,6.766305335881414e-07,1.487154122770858e-06,3.2143253742756836e-06,6.832071087234795e-06,1.428046911556648e-05,2.9353395687572326e-05,5.933309135383026e-05,0.00011793780320389931,0.00023052447409936596,0.00044306979414795793,0.000837314694187787,0.0015556626395348547,0.0028409588518413195,0.005097903787349422,0.008983754910481586,0.015534081242889575,0.026320235987429927,0.04361104394574716,0.07046199002505762,0.11057930269789053,0.16773986949698783,0.24460511356292297,0.3411112127985185,0.4532207252444744,0.5731334368374404,0.6913442129249919,0.7995088481300181,0.8924446101151391,0.9684575869195633,1.0284436625769824,1.0746594562995504,1.1097532590937582,1.136207531149959,1.1561071383430541,1.1710982233834997,1.1824344459371832,1.1910508266305477,1.1976368473858556,1.2026982285736842,1.2066053218313069,1.2096294824528329,1.2119697657296948,1.2137722480248863,1.2151438851068206,1.2161623785933746,1.2168831325973088,1.2173440724558535,1.2175688600321377,1.2175688600321377,1.2173440724558535,1.2168831325973088,1.2161623785933746,1.2151438851068204,1.2137722480248863,1.2119697657296948,1.2096294824528329,1.2066053218313069,1.2026982285736842,1.1976368473858554,1.1910508266305475,1.1824344459371832,1.1710982233834997,1.1561071383430541,1.136207531149959,1.109753259093758,1.0746594562995502,1.0284436625769824,0.9684575869195629,0.8924446101151382,0.7995088481300173,0.6913442129249918,0.57313343683744,0.4532207252444727,0.341111212798518,0.24460511356292272,0.16773986949698744,0.11057930269788994,0.07046199002505735,0.04361104394574714,0.02632023598742988,0.015534081242889452,0.00898375491048157,0.005097903787349419,0.0028409588518413078,0.0015556626395348465,0.0008373146941877804,0.00044306979414795755,0.0002305244740993653,0.00011793780320389867,5.933309135382986e-05,2.93533956875723e-05,1.4280469115566462e-05,6.832071087234733e-06,3.2143253742756743e-06,1.4871541227708567e-06,6.766305335881394e-07,3.0274521919074865e-07,1.3320901770579422e-07,5.7639611329470336e-08,2.4526497145225963e-08,1.0255942954436729e-08,4.07530029864625e-09,1.3887943864964021e-11
909,1.3887943864964021e-11,4.0967563649136e-09,1.0310325981428165e-08,2.4656480363616315e-08,5.794482837120304e-08,1.3391381260022028e-07,3.0434572086609456e-07,6.802048122223755e-07,1.4950039277165156e-06,3.2312791582482025e-06,6.868080043039694e-06,1.4355681370213061e-05,2.950788471756424e-05,5.964514688921729e-05,0.00011855764512762723,0.00023173514479524844,0.00044539485058969644,0.0008417044862854853,0.0015638088244728698,0.00285581098301027,0.005124489868856532,0.00903042864276027,0.015614301095863039,0.026454854394919593,0.04383071869104697,0.0708085592878972,0.11110378159645193,0.1684937951513048,0.24562322901980616,0.34238926547417947,0.4547007742897009,0.574710974075079,0.6928982047883738,0.8009374342293363,0.8936862963159867,0.9694920724401781,1.02928013322759,1.0753226074804902,1.1102727232470895,1.1366117824204947,1.1564208087380414,1.1713414319093038,1.1826230994104687,1.1911972795500212,1.1977506147866492,1.202786623584019,1.2066739796635035,1.2096827726086843,1.2120111088787782,1.213804357052113,1.215168948187921,1.216182199106205,1.2168992376041055,1.217357798904339,1.2175814258432878,1.2175814258432878,1.217357798904339,1.2168992376041055,1.216182199106205,1.2151689481879209,1.213804357052113,1.2120111088787782,1.2096827726086843,1.2066739796635035,1.202786623584019,1.197750614786649,1.191197279550021,1.1826230994104687,1.1713414319093038,1.1564208087380414,1.1366117824204947,1.1102727232470893,1.07532260748049,1.02928013322759,0.9694920724401777,0.8936862963159858,0.8009374342293355,0.6928982047883737,0.5747109740750785,0.45470077428969924,0.34238926547417897,0.2456232290198059,0.16849379515130442,0.11110378159645135,0.07080855928789691,0.043830718691046947,0.026454854394919545,0.015614301095862915,0.009030428642760255,0.0051244898688565296,0.002855810983010258,0.0015638088244728614,0.0008417044862854785,0.000445394850589696,0.0002317351447952478,0.0001185576451276266,5.964514688921689e-05,2.9507884717564214e-05,1.4355681370213043e-05,6.868080043039631e-06,3.2312791582481932e-06,1.4950039277165143e-06,6.802048122223735e-07,3.043457208660928e-07,1.3391381260021985e-07,5.7944828371202903e-08,2.4656480363616272e-08,1.0310325981428105e-08,4.096756364913576e-09,1.3887943864964021e-11
910,1.3887943864964021e-11,4.1183254392474656e-09,1.0364997347698633e-08,2.478715242306604e-08,5.8251661551756824e-08,1.3462233634412855e-07,3.0595468348291313e-07,6.837979711862314e-07,1.5028951656786182e-06,3.248322360917487e-06,6.904278779926441e-06,1.4431289735852902e-05,2.9663186791791992e-05,5.995884351913446e-05,0.00011918074432812887,0.00023295217231217392,0.00044773210316833943,0.0008461172759798802,0.0015719976097721613,0.0028707405712748604,0.005151213999856276,0.009077343013699687,0.0156949297398456,0.02659014580439074,0.04405145810577285,0.07115672672940845,0.1116304960082059,0.16925056124942875,0.24664450585873143,0.3436702280782348,0.45618277437233523,0.5762889787669789,0.6944510961735464,0.8023636987128412,0.8949249880704194,0.9705233984759222,1.030113625211483,1.0759831382227327,1.1107899806317532,1.1370142258872797,1.1567330235392448,1.1715834809045598,1.1828108352952464,1.1913430094146509,1.1978638141321623,1.2028745734216078,1.206742289444335,1.2097357912533615,1.212052240573061,1.2138363013736706,1.215193882427582,1.2162019175707621,1.2169152596072894,1.2173714545653476,1.2175939268348102,1.2175939268348102,1.2173714545653476,1.2169152596072894,1.2162019175707621,1.2151938824275819,1.2138363013736706,1.212052240573061,1.2097357912533615,1.206742289444335,1.2028745734216078,1.197863814132162,1.1913430094146507,1.1828108352952464,1.1715834809045598,1.1567330235392448,1.1370142258872797,1.110789980631753,1.0759831382227325,1.030113625211483,0.9705233984759217,0.8949249880704185,0.8023636987128404,0.6944510961735463,0.5762889787669785,0.45618277437233357,0.3436702280782343,0.24664450585873118,0.16925056124942836,0.11163049600820531,0.07115672672940816,0.04405145810577283,0.026590145804390692,0.01569492973984548,0.009077343013699671,0.005151213999856273,0.0028707405712748487,0.0015719976097721528,0.0008461172759798735,0.00044773210316833895,0.00023295217231217327,0.00011918074432812823,5.995884351913406e-05,2.966318679179196e-05,1.4431289735852883e-05,6.904278779926377e-06,3.248322360917478e-06,1.502895165678617e-06,6.837979711862294e-07,3.059546834829114e-07,1.3462233634412813e-07,5.8251661551756685e-08,2.4787152423065995e-08,1.0364997347698574e-08,4.118325439247441e-09,1.3887943864964021e-11
911,1.3887943864964021e-11,4.1400081171231866e-09,1.041995858187365e-08,2.491851697389225e-08,5.856011942831289e-08,1.3533460866492374e-07,3.0757215176770536e-07,6.874101102071993e-07,1.5108280553419316e-06,3.2654554538834863e-06,6.940668298072427e-06,1.4507296298523179e-05,2.9819306188809716e-05,6.027418987297103e-05,0.00011980711791857207,0.0002341755900137823,0.0004500816158094122,0.0008505531835787617,0.001580229217617537,0.0028857480186302736,0.00517807689092069,0.009124499244753852,0.015775969201365484,0.02672611342137977,0.044273266927650455,0.07150649867165143,0.1121594530700437,0.1700101735693442,0.24766894495402614,0.34495409320513637,0.4576667093283832,0.577867429853583,0.6960028673658785,0.8037876280878904,0.8961606795887317,0.9715515656618339,1.0309441432493127,1.0766410551841872,1.1113050383552132,1.1374148682620444,1.1570437886749776,1.1718243754006732,1.1829976577556198,1.1914880196140767,1.197976448150044,1.2029620802627812,1.2068102528986013,1.2097885397463486,1.2120931618796986,1.2138680818257688,1.2152186884828595,1.2162215345091518,1.2169311990324712,1.2173850398023445,1.21760636333974,1.21760636333974,1.2173850398023445,1.2169311990324712,1.2162215345091518,1.2152186884828593,1.2138680818257688,1.2120931618796986,1.2097885397463486,1.2068102528986013,1.2029620802627812,1.1979764481500437,1.1914880196140765,1.1829976577556198,1.1718243754006732,1.1570437886749776,1.1374148682620444,1.111305038355213,1.076641055184187,1.0309441432493127,0.9715515656618334,0.8961606795887308,0.8037876280878896,0.6960028673658784,0.5778674298535825,0.45766670932838155,0.34495409320513587,0.2476689449540259,0.1700101735693438,0.1121594530700431,0.07150649867165114,0.044273266927650434,0.026726113421379722,0.015775969201365363,0.009124499244753836,0.005178076890920687,0.002885748018630262,0.0015802292176175284,0.0008505531835787549,0.0004500816158094117,0.00023417559001378166,0.00011980711791857143,6.0274189872970624e-05,2.9819306188809686e-05,1.450729629852316e-05,6.940668298072362e-06,3.265455453883477e-06,1.5108280553419303e-06,6.874101102071973e-07,3.075721517677036e-07,1.3533460866492332e-07,5.856011942831275e-08,2.4918516973892206e-08,1.041995858187359e-08,4.140008117123161e-09,1.3887943864964021e-11
912,1.3887943864964021e-11,4.161804997155128e-09,1.047521122068192e-08,2.5050577685754934e-08,5.887021060335928e-08,1.3605064939437346e-07,3.091981706833963e-07,6.910413295395187e-07,1.518802816545402e-06,3.282678911233291e-06,6.977249602925856e-06,1.45837031552459e-05,2.997624720968409e-05,6.059119462548188e-05,0.00012043678310199582,0.00023540543143867992,0.0004524434527729886,0.0008550123300174736,0.0015885038713464189,0.0029008337291375015,0.005205079256213945,0.009171898563376685,0.01585742151641133,0.026862760465061614,0.04449614991122473,0.07185788145134646,0.11269065991872719,0.17077263785528943,0.2486965470997991,0.34624085333738286,0.4591525628996031,0.5794463062516136,0.6975534987094906,0.8052092089688546,0.8973933651898527,0.9725765747138722,1.0317716921079094,1.0772963650403073,1.111817903523635,1.1378137162449122,1.1573531100575387,1.1720641204121607,1.1831835709397955,1.1916323135238684,1.1980885195559505,1.2030491462739,1.2068778717429611,1.2098410194405669,1.2121338738606084,1.2138996992404611,1.2152433670075131,1.2162410504408427,1.2169470563031013,1.2173985549769453,1.2176187356894157,1.2176187356894157,1.2173985549769453,1.2169470563031013,1.2162410504408427,1.215243367007513,1.2138996992404611,1.2121338738606084,1.2098410194405669,1.2068778717429611,1.2030491462739,1.1980885195559503,1.1916323135238682,1.1831835709397955,1.1720641204121607,1.1573531100575387,1.1378137162449122,1.1118179035236349,1.0772963650403071,1.0317716921079094,0.9725765747138717,0.8973933651898518,0.8052092089688538,0.6975534987094905,0.5794463062516132,0.45915256289960144,0.34624085333738236,0.24869654709979885,0.17077263785528904,0.1126906599187266,0.07185788145134617,0.04449614991122471,0.026862760465061565,0.01585742151641121,0.00917189856337667,0.005205079256213942,0.0029008337291374898,0.00158850387134641,0.0008550123300174667,0.0004524434527729881,0.00023540543143867927,0.00012043678310199518,6.059119462548147e-05,2.9976247209684058e-05,1.4583703155245881e-05,6.977249602925792e-06,3.2826789112332815e-06,1.5188028165454007e-06,6.910413295395167e-07,3.091981706833945e-07,1.3605064939437304e-07,5.887021060335914e-08,2.505057768575489e-08,1.0475211220681857e-08,4.161804997155103e-09,1.3887943864964021e-11
913,1.3887943864964021e-11,4.183716681113258e-09,1.0530756808998349e-08,2.518333824775949e-08,5.918194372493087e-08,1.3677047846916076e-07,3.1083278543058626e-07,6.946917299669606e-07,1.5268196702882474e-06,3.299993209554249e-06,7.014023705233525e-06,1.4660512414085743e-05,3.0134014178112745e-05,6.090986649702592e-05,0.00012106975717178183,0.00023664173030135552,0.0004548176786554363,0.000859494836862168,0.0015968217954547557,0.002915998108933746,0.005232221813509817,0.00921954220304939,0.015939288730470257,0.027000090168290792,0.04472011182787525,0.07221088141979863,0.113224123690629,0.17153795981727263,0.24972731300941012,0.3475305008453834,0.46064031873411254,0.5810255868551953,0.6991029706082157,0.8066284280774488,0.8986230393010904,0.9735984264283889,1.032596276599759,1.0779490744836993,1.1123285832416443,1.1382107765242784,1.1576609935831705,1.1723027209366552,1.1833685789801132,1.1917758945055652,1.1982000310535863,1.203135773611393,1.2069451476859643,1.2098932316824045,1.2121743775724936,1.2139311544456646,1.2152679186520219,1.2162604658826788,1.2169628318404815,1.2174120004489244,1.2176310442134861,1.2176310442134861,1.2174120004489244,1.2169628318404815,1.2162604658826788,1.2152679186520217,1.2139311544456646,1.2121743775724936,1.2098932316824045,1.2069451476859643,1.203135773611393,1.198200031053586,1.191775894505565,1.1833685789801132,1.1723027209366552,1.1576609935831705,1.1382107765242784,1.112328583241644,1.077949074483699,1.032596276599759,0.9735984264283885,0.8986230393010896,0.8066284280774481,0.6991029706082156,0.5810255868551949,0.4606403187341109,0.3475305008453829,0.24972731300940987,0.17153795981727224,0.1132241236906284,0.07221088141979834,0.04472011182787523,0.027000090168290743,0.015939288730470135,0.009219542203049375,0.005232221813509815,0.0029159981089337344,0.0015968217954547468,0.0008594948368621611,0.0004548176786554358,0.00023664173030135487,0.0001210697571717812,6.0909866497025514e-05,3.013401417811271e-05,1.4660512414085725e-05,7.01402370523346e-06,3.2999932095542395e-06,1.526819670288246e-06,6.946917299669585e-07,3.1083278543058446e-07,1.3677047846916034e-07,5.918194372493073e-08,2.5183338247759446e-08,1.0530756808998286e-08,4.183716681113233e-09,1.3887943864964021e-11
914,1.3887943864964021e-11,4.205743773939787e-09,1.0586596899887232e-08,2.531680236855975e-08,5.9495327486850516e-08,1.3749411593143914e-07,3.124760414488073e-07,6.983614128056238e-07,1.534878838736081e-06,3.3173988279471517e-06,7.050991621068738e-06,1.4737726194208196e-05,3.0292611440543312e-05,6.123021425380575e-05,0.00012170605751212858,0.00023788452049310123,0.0004572043583911715,0.0008640008263130766,0.0016051832156029685,0.002931241566242872,0.005259505284209244,0.00926743140330794,0.016021572898566004,0.027138105777642443,0.044945157465830964,0.07256550494282096,0.11375985152147013,0.17230614513058576,0.2507612433149413,0.3488230279873291,0.4621299603870047,0.5826052505369789,0.7006512635265546,0.8080452722430537,0.8998496964578696,0.9746171216815998,1.0334179015824791,1.0785991902237317,1.1128370846120872,1.1386060557766904,1.1579674451320194,1.1725401819549126,1.1835526859930756,1.1919187659067159,1.1983109853347451,1.203221964421797,1.207012082428087,1.2099451778117454,1.2122146740668671,1.213962448265179,1.2152923440636,1.216279781348893,1.2169785260637747,1.2174253765762253,1.2176432892399203,1.2176432892399203,1.2174253765762253,1.2169785260637747,1.216279781348893,1.2152923440635999,1.213962448265179,1.2122146740668671,1.2099451778117454,1.207012082428087,1.203221964421797,1.198310985334745,1.1919187659067156,1.1835526859930756,1.1725401819549126,1.1579674451320194,1.1386060557766904,1.112837084612087,1.0785991902237315,1.0334179015824791,0.9746171216815993,0.8998496964578687,0.808045272243053,0.7006512635265545,0.5826052505369784,0.46212996038700305,0.3488230279873286,0.2507612433149411,0.17230614513058537,0.11375985152146953,0.07256550494282067,0.04494515746583094,0.027138105777642394,0.016021572898565883,0.009267431403307925,0.0052595052842092415,0.00293124156624286,0.0016051832156029596,0.0008640008263130697,0.000457204358391171,0.00023788452049310058,0.00012170605751212794,6.123021425380534e-05,3.0292611440543278e-05,1.4737726194208177e-05,7.050991621068673e-06,3.317398827947142e-06,1.5348788387360797e-06,6.983614128056217e-07,3.124760414488055e-07,1.374941159314387e-07,5.949532748685038e-08,2.5316802368559706e-08,1.0586596899887169e-08,4.205743773939762e-09,1.3887943864964021e-11
915,1.3887943864964021e-11,4.227886883765898e-09,1.064273305464565e-08,2.5450973776461572e-08,5.981037062897147e-08,1.3822158192939043e-07,3.1412798441778604e-07,7.02050479906747e-07,1.5429805452270672e-06,3.334896248039488e-06,7.08815437185938e-06,1.4815346625938005e-05,3.0452043366293113e-05,6.15522467081085e-05,0.00012234570159852783,0.00023913383608293814,0.00045960355725442245,0.0008685304212077986,0.0016135883586219238,0.002946564511385906,0.005286930393357953,0.009315567409770664,0.01610427608529716,0.027276810553453254,0.0451712916301845,0.07292175840065596,0.11429785054605524,0.17307719943531646,0.25179833856667033,0.3501184269090725,0.463621471320974,0.5841852761492683,0.7021983579906235,0.8094597284030272,0.9010733313034627,0.9756326614290525,1.0342365719582984,1.0792467189861485,1.1133434147357937,1.1389995606667291,1.1582724705680958,1.172776508430818,1.1837358960793787,1.1920609310609185,1.1984213850793517,1.203307720841794,1.2070786776617655,1.209996859161998,1.2122547643900765,1.213993581518707,1.2153166438862137,1.2162989973511198,1.2169941393900159,1.2174386837149687,1.217655471095015,1.217655471095015,1.2174386837149687,1.2169941393900159,1.2162989973511198,1.2153166438862135,1.213993581518707,1.2122547643900765,1.209996859161998,1.2070786776617655,1.203307720841794,1.1984213850793515,1.1920609310609183,1.1837358960793787,1.172776508430818,1.1582724705680958,1.1389995606667291,1.1133434147357935,1.0792467189861483,1.0342365719582984,0.975632661429052,0.9010733313034618,0.8094597284030265,0.7021983579906234,0.5841852761492679,0.4636214713209723,0.350118426909072,0.2517983385666701,0.17307719943531608,0.11429785054605464,0.07292175840065566,0.045171291630184476,0.027276810553453205,0.016104276085297037,0.009315567409770648,0.005286930393357951,0.002946564511385894,0.001613588358621915,0.0008685304212077917,0.0004596035572544219,0.0002391338360829375,0.0001223457015985272,6.15522467081081e-05,3.045204336629308e-05,1.4815346625937986e-05,7.088154371859314e-06,3.334896248039478e-06,1.542980545227066e-06,7.020504799067449e-07,3.1412798441778424e-07,1.3822158192938998e-07,5.981037062897134e-08,2.545097377646153e-08,1.0642733054645587e-08,4.227886883765873e-09,1.3887943864964021e-11
